CustomerSatisfationID,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
8094,satisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,2427,3,3,3,3,4,5,5,3,3,4,3,4,3,5,1,4
8095,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2771,4,4,4,4,4,4,5,3,3,4,3,3,3,4,9,5
8096,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2952,2,0,2,1,1,2,1,1,4,2,5,3,4,1,11,0
8097,satisfied,Female,Loyal Customer,56,Personal Travel,Business,1767,2,2,2,2,3,2,4,3,3,4,3,4,3,5,0,0
8098,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2830,1,1,1,1,3,4,5,3,3,4,3,3,3,4,41,18
8099,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,3339,2,0,2,1,2,1,1,4,5,5,5,1,5,1,188,198
8100,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2516,1,1,1,1,3,5,5,3,3,4,3,4,3,5,79,62
8101,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,840,2,2,2,2,3,2,5,3,3,4,3,1,3,4,0,0
8102,satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,2221,5,5,5,5,5,5,5,3,3,4,3,5,3,5,0,0
8103,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1878,1,1,4,1,3,4,3,3,5,3,4,4,5,3,1,5
8104,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2128,2,2,2,2,5,5,4,3,3,4,3,3,3,3,0,0
8105,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2383,2,0,2,1,2,1,1,3,4,5,4,1,5,1,151,190
8106,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1740,3,5,5,5,3,4,3,3,3,3,2,5,2,3,38,37
8107,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,565,3,3,3,3,4,3,3,4,2,5,5,3,4,3,3,1
8108,dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2187,2,0,2,1,3,2,3,3,4,5,5,5,4,3,16,13
8109,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1671,4,4,5,4,3,2,1,3,3,4,3,5,3,2,27,18
8110,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,436,4,3,3,3,3,5,2,3,3,4,3,3,3,4,34,29
8111,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1943,2,0,2,1,3,2,3,3,3,2,5,4,4,3,57,48
8112,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1645,2,0,2,1,1,2,1,1,3,4,3,5,4,1,23,11
8113,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1438,4,3,2,2,2,4,3,3,3,4,3,2,3,1,2,0
8114,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1707,2,0,2,1,2,2,2,2,3,5,4,4,5,2,1,8
8115,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2312,5,5,5,5,4,4,5,3,3,4,3,3,3,3,5,1
8116,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1923,2,0,2,1,3,2,1,3,3,5,5,5,5,3,0,0
8117,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1440,2,0,2,1,4,2,3,4,5,4,5,4,5,4,0,8
8118,dissatisfied,Male,Loyal Customer,26,Personal Travel,Business,1792,2,0,2,1,2,2,4,2,5,4,5,3,4,2,1,0
8119,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,300,1,1,1,1,3,4,3,3,3,3,4,4,4,3,6,3
8120,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,964,2,0,2,1,3,2,3,3,3,5,1,1,4,3,24,26
8121,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2031,2,0,2,1,3,2,3,3,4,4,5,3,4,3,0,0
8122,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1447,4,2,2,2,1,1,3,3,3,4,3,4,3,4,19,14
8123,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,316,5,5,5,5,4,4,5,3,3,4,3,5,3,3,11,0
8124,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1575,3,3,3,3,5,4,4,3,3,4,3,5,3,5,0,0
8125,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1469,2,0,2,1,1,2,1,1,5,4,4,4,4,1,0,0
8126,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1543,5,5,5,5,4,4,4,3,3,4,3,4,3,4,0,0
8127,dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1763,2,0,2,1,2,2,2,2,4,5,4,3,4,2,49,47
8128,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1229,1,1,1,1,3,4,4,3,3,4,3,5,3,4,0,0
8129,dissatisfied,Male,Loyal Customer,33,Personal Travel,Business,1325,2,0,2,1,5,2,1,5,4,2,5,4,4,5,0,0
8130,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1581,3,3,1,3,3,4,3,3,1,1,4,4,2,3,0,0
8131,satisfied,Female,Loyal Customer,64,Personal Travel,Eco Plus,237,1,1,1,1,3,4,5,3,3,4,3,4,3,4,0,6
8132,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco Plus,1540,2,0,2,1,2,2,2,2,4,2,4,5,4,2,0,9
8133,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco Plus,1281,2,0,2,1,2,2,2,2,3,3,2,5,1,2,82,85
8134,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1294,2,0,2,1,3,2,3,3,4,5,3,1,5,3,0,0
8135,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1529,2,0,2,1,2,2,2,2,1,2,5,1,3,2,5,11
8136,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,1624,5,5,5,5,2,4,4,3,3,4,3,3,3,3,39,34
8137,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1135,2,0,2,1,2,2,2,2,3,2,5,4,4,2,16,16
8138,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco Plus,2065,2,0,2,1,3,2,3,3,5,2,4,5,5,3,0,0
8139,dissatisfied,Male,Loyal Customer,23,Personal Travel,Business,4066,2,0,2,2,2,1,1,2,5,5,2,1,5,1,27,11
8140,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,3063,2,0,2,2,2,2,5,2,2,5,4,5,2,2,2,0
8141,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1058,4,4,4,4,2,4,5,3,3,4,3,3,3,3,0,0
8142,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2389,2,0,2,2,5,2,5,5,3,5,4,5,5,5,0,11
8143,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1750,2,0,2,2,5,2,5,5,4,3,5,4,4,5,0,0
8144,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1935,4,4,4,4,4,3,2,3,3,4,3,3,3,1,2,2
8145,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1998,2,0,2,2,2,2,4,2,4,3,5,5,5,2,0,0
8146,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,2354,2,0,2,2,1,2,1,1,3,4,4,4,5,1,0,2
8147,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,614,1,1,1,1,3,4,3,3,4,2,5,5,5,3,0,0
8148,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,550,5,5,5,5,2,4,4,3,3,4,3,5,3,3,4,0
8149,satisfied,Female,Loyal Customer,70,Personal Travel,Business,550,2,2,2,2,4,5,4,3,3,4,3,4,3,5,0,0
8150,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,585,2,2,2,2,5,5,4,3,3,4,3,3,3,4,13,12
8151,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1225,2,0,2,2,3,2,3,3,2,2,5,4,1,3,0,0
8152,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,556,4,4,4,4,3,4,3,3,3,3,4,4,4,3,0,0
8153,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2114,2,0,2,2,1,2,1,1,4,5,3,4,4,1,0,0
8154,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1560,2,0,2,2,4,2,2,4,4,2,5,5,4,4,11,11
8155,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1486,2,0,2,2,5,2,3,5,5,5,5,4,4,5,17,23
8156,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2008,2,0,2,2,3,2,3,3,4,4,4,3,5,3,0,0
8157,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1973,2,0,2,2,5,2,5,5,5,2,4,5,4,5,0,0
8158,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2216,4,4,4,4,3,4,3,3,4,5,4,4,4,3,0,0
8159,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1809,2,0,2,2,5,2,5,5,5,5,5,4,4,5,2,13
8160,satisfied,Female,Loyal Customer,19,Personal Travel,Business,1268,3,3,3,3,5,5,4,3,3,4,3,3,3,4,0,0
8161,satisfied,Female,Loyal Customer,46,Personal Travel,Business,409,5,5,5,5,4,1,4,3,3,4,3,4,3,3,15,15
8162,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1865,2,0,2,2,3,2,3,3,5,1,4,2,4,3,42,38
8163,satisfied,Female,Loyal Customer,34,Personal Travel,Business,374,2,2,2,2,5,4,4,3,3,4,3,4,3,3,44,42
8164,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1420,2,0,2,2,2,2,2,2,3,3,3,3,5,2,7,0
8165,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1399,1,3,1,1,4,1,1,3,3,4,3,5,3,1,14,3
8166,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1991,1,1,1,1,4,4,4,3,3,4,3,5,3,3,0,5
8167,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1276,2,0,2,2,4,2,4,4,3,5,4,3,5,4,0,2
8168,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,370,3,3,3,3,4,4,5,3,3,4,3,4,3,3,0,0
8169,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco Plus,1374,2,0,2,2,5,2,5,5,5,3,5,3,5,5,86,79
8170,satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,329,2,1,2,2,5,5,4,3,3,4,3,5,3,5,61,62
8171,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1551,2,2,2,2,4,4,5,3,3,4,3,4,3,5,0,0
8172,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,2177,5,5,5,5,4,4,4,3,3,4,3,5,3,3,45,36
8173,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1513,2,0,2,2,4,2,4,4,5,4,5,5,3,4,0,0
8174,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1754,2,0,2,2,5,2,3,5,3,4,5,3,4,5,38,66
8175,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1847,2,0,2,2,4,2,4,4,2,4,1,1,2,4,0,0
8176,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1634,5,5,5,5,3,5,5,3,3,4,3,3,3,4,0,0
8177,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1653,2,0,2,2,3,2,1,3,4,4,4,4,4,3,4,0
8178,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,116,4,4,4,4,5,4,4,3,3,4,3,4,3,3,3,5
8179,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1792,2,0,2,2,5,2,5,5,4,5,5,5,4,5,0,0
8180,satisfied,Female,Loyal Customer,50,Personal Travel,Eco Plus,124,2,2,3,2,4,5,4,3,3,4,3,3,3,5,13,13
8181,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,3629,2,0,2,3,2,5,5,5,5,4,4,5,1,5,4,13
8182,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,4137,2,0,2,3,5,2,1,5,4,4,4,4,1,5,0,0
8183,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,3812,2,0,2,3,2,2,4,2,4,5,4,5,2,2,12,0
8184,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,4294,1,1,1,1,5,4,5,3,3,4,3,3,3,4,1,0
8185,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2119,4,4,3,4,4,3,2,3,3,4,3,5,3,5,4,0
8186,satisfied,Female,Loyal Customer,63,Personal Travel,Eco Plus,1991,3,5,5,5,3,4,3,3,4,5,3,1,5,3,0,0
8187,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2894,3,2,2,2,3,4,3,3,2,2,2,5,4,3,0,0
8188,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1764,3,3,3,3,2,5,4,3,3,4,3,4,3,5,0,3
8189,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2993,2,2,3,2,5,1,1,3,3,4,3,2,3,4,0,0
8190,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2553,1,1,1,1,3,5,4,3,3,4,3,4,3,3,17,21
8191,dissatisfied,Female,Loyal Customer,38,Personal Travel,Eco,3071,2,0,2,3,2,1,2,4,4,4,4,2,3,2,140,
8192,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,2100,2,0,2,3,4,2,4,4,5,3,5,3,4,4,6,5
8193,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco Plus,1898,2,0,2,3,5,2,1,5,4,3,3,3,5,5,52,30
8194,dissatisfied,Male,Loyal Customer,33,Personal Travel,Business,2637,2,0,2,3,2,2,2,2,4,1,4,3,1,2,20,31
8195,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2337,2,0,2,3,2,2,2,2,1,5,5,3,1,2,0,0
8196,dissatisfied,Male,Loyal Customer,45,Personal Travel,Business,977,2,0,2,3,4,3,3,2,2,2,2,5,2,1,0,0
8197,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2208,2,0,2,3,4,2,4,4,5,4,5,4,4,4,3,4
8198,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2266,2,0,2,3,4,2,4,4,3,4,5,5,4,4,0,0
8199,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1934,3,5,5,5,3,4,3,3,5,4,4,5,1,3,0,12
8200,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,855,5,5,5,5,5,5,5,4,4,4,3,4,4,2,0,0
8201,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2405,4,3,3,3,4,4,3,4,3,1,4,5,1,4,11,0
8202,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1716,2,0,2,3,1,2,1,1,3,2,5,5,4,1,0,0
8203,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,677,4,5,5,5,4,4,3,4,3,4,4,2,4,4,22,22
8204,satisfied,Female,Loyal Customer,33,Personal Travel,Business,629,2,2,2,2,4,4,3,4,3,4,5,1,5,4,0,7
8205,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,2420,4,4,4,4,3,2,4,4,4,4,3,4,4,3,0,0
8206,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1847,2,0,2,3,4,2,5,4,4,3,5,4,5,4,55,43
8207,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1838,2,0,2,3,2,2,2,2,5,2,5,5,4,2,0,0
8208,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco Plus,1744,2,0,2,3,2,2,4,2,2,5,2,4,4,2,0,0
8209,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1824,2,0,2,3,3,2,3,3,3,5,4,3,5,3,0,2
8210,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1483,4,4,4,4,2,1,3,4,4,4,3,3,4,5,4,0
8211,satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,1812,4,3,3,3,4,4,3,4,2,4,4,1,3,4,13,0
8212,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1414,2,0,2,3,5,2,5,5,5,3,4,3,4,5,76,70
8213,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1552,2,0,2,3,1,2,1,1,4,3,4,4,5,1,2,0
8214,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,513,5,5,5,5,1,4,2,4,4,4,3,1,4,2,0,0
8215,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1921,5,5,5,5,4,4,3,4,2,5,1,3,4,4,0,0
8216,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2022,2,0,2,3,3,2,3,3,5,5,4,5,4,3,0,1
8217,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1780,2,0,2,3,1,2,1,1,4,5,4,5,5,1,0,0
8218,dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1953,2,0,2,3,5,2,4,5,4,5,5,3,4,5,0,7
8219,satisfied,Female,Loyal Customer,19,Personal Travel,Eco Plus,1950,4,2,2,2,4,4,3,4,4,5,4,4,2,4,0,0
8220,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1771,4,3,3,3,4,4,3,4,5,1,5,4,4,4,0,0
8221,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,334,4,3,3,3,4,4,3,4,5,2,2,3,2,4,3,0
8222,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1536,2,0,2,3,2,2,2,2,5,5,4,3,5,2,0,0
8223,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,335,4,3,3,3,4,4,3,4,1,1,2,2,4,4,59,57
8224,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1813,2,3,2,2,2,3,5,4,4,4,3,1,4,4,14,6
8225,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,307,1,1,1,1,4,5,4,4,4,4,3,2,4,1,0,0
8226,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,284,2,2,2,2,4,4,3,4,3,5,2,2,5,4,0,4
8227,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,275,4,4,4,4,5,3,2,4,4,4,3,4,4,3,0,1
8228,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1465,4,5,5,5,4,4,3,4,2,1,3,2,2,4,0,0
8229,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1804,2,0,2,3,1,2,1,1,5,3,4,4,4,1,0,0
8230,satisfied,Female,Loyal Customer,61,Personal Travel,Eco Plus,311,2,2,2,2,4,4,3,4,1,5,5,5,1,4,7,0
8231,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1513,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0,0
8232,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1653,2,0,2,3,1,2,1,1,3,2,4,5,4,1,0,0
8233,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1470,2,0,2,3,1,2,1,1,4,4,4,3,4,1,30,42
8234,satisfied,Female,Loyal Customer,70,Personal Travel,Business,268,4,1,1,1,4,4,3,4,1,1,2,2,5,4,0,0
8235,satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,244,5,5,5,5,2,4,5,4,4,4,3,1,4,1,69,68
8236,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,249,5,5,5,5,5,4,2,4,4,4,3,2,4,3,0,0
8237,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,217,3,3,3,3,2,3,3,4,4,4,3,2,4,4,15,13
8238,dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1497,2,0,2,3,2,2,2,2,5,3,5,3,5,2,21,25
8239,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco Plus,1492,2,0,2,3,3,2,3,3,5,5,4,4,5,3,0,2
8240,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2093,4,1,1,1,4,4,3,4,4,1,5,5,3,4,10,15
8241,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1374,2,0,2,3,4,2,2,4,4,3,5,4,5,4,8,10
8242,satisfied,Female,Loyal Customer,45,Personal Travel,Business,260,4,3,3,3,4,4,3,4,5,5,5,2,4,4,47,50
8243,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2100,2,0,2,3,5,2,5,5,4,5,3,4,4,5,33,36
8244,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1224,2,0,2,3,1,2,1,1,2,3,1,2,3,1,8,2
8245,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1741,2,0,2,3,4,2,4,4,3,3,3,5,4,4,94,107
8246,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1870,4,2,2,2,4,4,3,4,2,5,2,3,3,4,29,38
8247,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1243,3,3,3,3,5,1,1,4,4,4,3,5,4,2,0,0
8248,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1014,2,0,2,3,5,2,5,5,5,5,4,3,5,5,0,0
8249,satisfied,Female,Loyal Customer,59,Personal Travel,Eco Plus,2475,4,4,4,4,2,4,5,4,4,4,3,2,4,1,8,0
8250,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,3487,3,3,3,3,2,3,1,4,4,4,3,5,4,5,0,0
8251,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1673,2,2,3,2,4,4,3,4,1,3,3,5,4,4,8,9
8252,dissatisfied,Female,Loyal Customer,60,Personal Travel,Eco,3011,2,0,2,4,2,5,5,5,5,4,5,5,4,5,119,153
8253,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2750,4,5,5,5,4,4,3,4,3,5,5,3,1,4,0,0
8254,satisfied,Female,Loyal Customer,27,Personal Travel,Business,2421,3,3,3,3,2,2,3,4,4,4,3,5,4,3,0,0
8255,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,1951,2,0,2,4,4,2,4,4,2,2,1,5,2,4,8,0
8256,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,966,1,1,1,1,4,5,5,4,4,4,3,3,4,4,18,24
8257,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2222,2,0,2,4,4,2,4,4,3,2,5,3,5,4,0,10
8258,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2413,2,0,2,4,3,2,3,3,3,4,4,3,5,3,78,91
8259,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1832,2,0,2,4,4,2,4,4,5,3,5,5,5,4,7,0
8260,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1997,4,3,3,3,4,4,3,4,3,4,1,5,5,4,0,2
8261,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1590,5,5,5,5,1,5,5,4,4,4,3,3,4,1,0,1
8262,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1668,2,0,2,4,2,2,2,2,1,2,3,4,4,2,0,0
8263,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1907,2,0,2,4,3,2,3,3,4,5,5,4,5,3,0,0
8264,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,562,3,3,3,3,4,5,3,4,4,4,3,2,4,3,0,0
8265,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,556,4,4,4,4,2,1,4,4,4,4,3,4,4,4,0,0
8266,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,562,5,5,5,5,4,4,3,4,3,4,1,4,5,4,0,0
8267,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2074,4,1,1,1,4,3,4,5,2,5,5,4,3,4,0,9
8268,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2066,2,0,2,4,3,2,2,3,4,2,5,4,5,3,3,14
8269,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1697,2,0,2,4,1,2,1,1,5,3,5,5,4,1,0,0
8270,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,527,4,5,5,5,4,4,3,4,3,3,5,1,1,4,3,0
8271,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco Plus,2366,2,0,2,4,1,2,5,1,5,4,5,3,5,1,12,25
8272,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1549,5,5,4,5,2,2,5,4,4,4,3,1,4,2,0,0
8273,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1709,3,3,3,3,2,2,4,4,4,4,3,4,4,2,1,0
8274,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,431,1,1,1,1,2,2,5,4,4,4,3,2,4,3,3,0
8275,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,2201,2,0,2,4,1,2,1,1,5,3,4,3,5,1,34,32
8276,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1511,5,5,5,5,5,3,1,4,4,4,3,4,4,1,0,0
8277,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2074,4,2,2,2,4,4,3,4,4,2,5,4,1,4,0,0
8278,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2041,2,0,2,4,1,2,1,1,4,3,1,1,1,1,27,22
8279,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1805,2,0,2,4,5,2,1,5,4,4,4,5,5,5,0,0
8280,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1885,2,0,2,4,2,2,2,2,3,3,3,4,5,2,0,20
8281,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1664,2,0,2,4,4,2,4,4,3,2,4,4,5,4,5,0
8282,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2025,2,0,2,4,3,2,3,3,5,4,5,4,5,3,0,0
8283,satisfied,Female,Loyal Customer,14,Personal Travel,Business,1370,2,2,2,2,4,1,5,4,4,4,3,3,4,2,5,7
8284,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,2149,2,0,2,4,5,2,5,5,4,4,5,3,5,5,0,0
8285,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1064,2,0,2,4,5,2,5,5,3,5,5,5,4,5,10,0
8286,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,294,1,1,1,1,4,1,1,4,4,4,3,1,4,1,4,2
8287,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1955,2,2,4,2,4,4,3,4,2,3,3,1,4,4,0,0
8288,satisfied,Female,Loyal Customer,54,Personal Travel,Business,275,1,1,1,1,5,4,3,4,4,4,3,2,4,3,0,3
8289,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2245,2,0,2,4,2,2,3,2,3,5,5,4,4,2,17,16
8290,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2092,2,0,2,4,2,3,3,5,5,4,4,3,5,3,162,150
8291,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,1476,2,0,2,4,4,2,4,4,4,3,4,4,5,4,0,0
8292,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1326,2,0,2,4,3,2,3,3,4,3,4,5,5,3,0,0
8293,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco Plus,1059,2,0,2,4,2,2,1,2,1,2,3,4,3,2,0,0
8294,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1541,2,0,2,4,2,2,2,2,5,4,4,4,5,2,19,20
8295,satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,262,4,1,5,5,4,4,3,4,5,5,3,4,1,4,0,0
8296,dissatisfied,Male,Loyal Customer,8,Personal Travel,Business,1839,2,0,2,4,5,2,5,5,4,4,5,3,4,5,45,36
